,Unnamed: 0,image_path,description,occasion
2012,2012,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/414.jpg,a white zipped hoodie with the word hige on it,General
2013,2013,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/75.jpg,a blue and white striped hoodie with a white hoodie on the front,General
2014,2014,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/403.jpg,a sweater with a yellow and black butterfly on it,General
2015,2015,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/117.jpg,a purple hoodie with the word gap on it,General
2016,2016,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/81.jpg,a bathing bathing bathing bathing bathing bathing bathing bathing bathing bathing bathing bathing bathing bathing bathing bathing bathing bathing bathing,General
2017,2017,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/390.jpg,"a blue and white jacket with the words, ' i love you '",General
2018,2018,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/299.jpg,a grey and black jacket with a hoodie,General
2019,2019,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/254.jpg,a blue sweatshirt with a cartoon face on it,General
2020,2020,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/410.jpg,a white and black striped hoodie with pink heart patches,General
2021,2021,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/381.jpg,a black jacket with a fur hood and a purple lining,General
2022,2022,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/393.jpg,a brown jacket with a hood on it,General
2023,2023,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/424.jpg,a blue and black striped sweater with a zipper,General
2024,2024,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/401.jpg,a black hoodie with a pink and white stripe,General
2025,2025,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/444.jpg,a navy sweatshirt with a heart and the words i love you,General
2026,2026,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/276.jpg,a red hoodie with a black hoodie,General
2027,2027,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/46.jpg,a black hoodie with a white logo on it,General
2028,2028,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/319.jpg,a navy hoodie with the word ga on it,General
2029,2029,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/137.jpg,a red sweatshirt with the word hollise surf club on it,General
2030,2030,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/455.jpg,a brown and black striped sweater,General
2031,2031,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/267.jpg,gap hoodie sweatshirt in grey,General
2032,2032,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/44.jpg,a white sweatshirt with the words work less on it,General
2033,2033,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/65.jpg,a orange hoodie with the word polo on it,General
2034,2034,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/50.jpg,nike hoodie sweatshirt,General
2035,2035,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/314.jpg,adi x snoop face hoodie,General
2036,2036,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/127.jpg,a navy hoodie with the number 99 printed on it,General
2037,2037,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/196.jpg,a maroon hoodie with the word ' cool ' on it,General
2038,2038,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/29.jpg,supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme,General
2039,2039,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/140.jpg,disney mickey mouse hoodie sweatshirt,General
2040,2040,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/235.jpg,a green hoodie with the number twenty on it,General
2041,2041,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/415.jpg,gap baby girls zip hoodie,General
2042,2042,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/322.jpg,a green sweatshirt with the word gap on it,General
2043,2043,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/79.jpg,a green hoodie with a dinosaur on it,General
2044,2044,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/302.jpg,paris saint - germain hoodie,General
2045,2045,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/179.jpg,a brown hoodie with the word ' s on it,General
2046,2046,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/284.jpg,pu pu logo zip jacket,General
2047,2047,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/419.jpg,a grey and white striped sweater hanging on a wall,General
2048,2048,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/285.jpg,a black hoodie with the word gap on it,General
2049,2049,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/387.jpg,a black sweater hanging on a wall,General
2050,2050,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/105.jpg,a black hoodie with a white logo on it,General
2051,2051,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/371.jpg,a green and black hoodie with a black hoodie on it,General
2052,2052,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/16.jpg,a black zip hoodie with a skull on the front,General
2053,2053,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/111.jpg,a hoodie with the word mom on it,General
2054,2054,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/55.jpg,a black hoodie with a white background,General
2055,2055,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/317.jpg,a pink hoodie with the word hir on it,General
2056,2056,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/356.jpg,adidas hoodie grey / black / red,General
2057,2057,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/145.jpg,a grey hoodie with a white horse on it,General
2058,2058,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/135.jpg,blackpin hoodie and sweatpants,General
2059,2059,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/23.jpg,adi adidas hoodie green,General
2060,2060,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/246.jpg,a black hoodie with the letter y on it,General
2061,2061,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/7.jpg,a grey sweatshirt with zippers and zippers,General
2062,2062,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/434.jpg,a red hoodie on a white sheet,General
2063,2063,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/214.jpg,a black hoodie with a hoodie print on the front,General
2064,2064,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/225.jpg,a black jacket with a white and black logo on it,General
2065,2065,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/252.jpg,a baby boy ' s knitted cardigan sweater,General
2066,2066,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/77.jpg,a white hoodie with a red and black logo on it,General
2067,2067,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/166.jpg,paris love sweatshirt,General
2068,2068,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/292.jpg,a black jacket with a green tag on it,General
2069,2069,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/80.jpg,a black hoodie with the word ' s on it,General
2070,2070,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/159.jpg,a blue hoodie with the words friends on it,General
2071,2071,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/430.jpg,adidas hoodie sweatshirt black,General
2072,2072,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/458.jpg,a grey hoodie with orange trims and a white manne,General
2073,2073,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/121.jpg,a grey and white striped hoodie with a black and white stripe,General
2074,2074,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/28.jpg,adidas hoodie black / white,General
2075,2075,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/22.jpg,a red hoodie with the words ' super ' on it,General
2076,2076,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/173.jpg,a black cropped cropped crop top with the word ' nd ' on it,General
2077,2077,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/378.jpg,a red hoodie with a black bird on it,General
2078,2078,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/400.jpg,a baby boy ' s striped jacket with hoodie,General
2079,2079,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/171.jpg,a grey and black hoodie with a zippered hoodie,General
2080,2080,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/329.jpg,true love purple bomber jacket,General
2081,2081,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/258.jpg,a grey zip up hoodie jacket,General
2082,2082,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/392.jpg,a black sweater with a hoodie on it,General
2083,2083,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/103.jpg,"a blue hoodie with the words, ' prosta usa '",General
2084,2084,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/174.jpg,gap girls hoodie pink,General
2085,2085,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/40.jpg,a white hoodie with the word la co on it,General
2086,2086,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/261.jpg,a pink hoodie with a white logo on the front,General
2087,2087,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/391.jpg,hollister sweater,General
2088,2088,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/451.jpg,a blue shirt with a cartoon character on it,General
2089,2089,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/357.jpg,a white sweatshirt with the word usa on it,General
2090,2090,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/332.jpg,a sweater with the word ' s on it,General
2091,2091,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/296.jpg,a blue and white striped sweater with a green box,General
2092,2092,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/346.jpg,adidas hoodie grey / black,General
2093,2093,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/308.jpg,a navy blue hoodie with a white logo on the front,General
2094,2094,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/264.jpg,nike x nike x - fit hoodie,General
2095,2095,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/199.jpg,gap hoodie sweatshirt - navy,General
2096,2096,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/310.jpg,a purple sweatshirt with the word roxy printed on it,General
2097,2097,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/126.jpg,a black hoodie with the ramon ramon ramon ramon ramon ramon ramon ramon ramon ramon ramon ramon ramon ramon,General
2098,2098,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/142.jpg,catue sweatshirt with black and grey sleeves,General
2099,2099,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/48.jpg,a red and black hoodie with a white hoodie,General
2100,2100,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/339.jpg,a camouflage jacket with a hood and a hoodie,General
2101,2101,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/280.jpg,"a blue and white jacket with the words, ' i ' m ' m '",General
2102,2102,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/169.jpg,a black hoodie with the word stranger on it,General
2103,2103,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/421.jpg,oakley black logo hoodie,General
2104,2104,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/449.jpg,a white jacket with a yellow tag on it,General
2105,2105,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/194.jpg,a green sweatshirt jacket with the word baylor on it,General
2106,2106,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/180.jpg,a black sweatshirt with a gold eagle on it,General
2107,2107,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/104.jpg,a black hoodie with a white logo on the front,General
2108,2108,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/24.jpg,a pink hoodie with the word quier on it,General
2109,2109,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/155.jpg,a grey hoodie with a black and white logo,General
2110,2110,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/88.jpg,a red sweatshirt with white pips on it,General
2111,2111,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/344.jpg,a grey hoodie with a yellow hoodie on it,General
2112,2112,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/64.jpg,a beige hoodie with a blue and white logo on the front,General
2113,2113,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/352.jpg,a pink sweatshirt with black writing on it,General
